"","p"
"11018",7.57196296839916e-05
"11019",0.0482830682667395
"11020",0.00918999717417016
"11021",9.39257933043793e-06
"11022",0.000161069390076019
"11023",0.118405344103981
"11024",0.00271143049787189
"11025",0.0132805961994166
"11026",0.00311474979974182
"11027",0.00606810177276246
"11028",8.81955220739872e-05
"11029",0.675987118398078
"11030",0.000411650439808949
"11031",0.000281608915247087
"11032",0.00348900629202941
"11033",0.000481824415563308
"11034",0.00323391558185242
"11035",0.161291391136582
"11036",0.000379609135387241
"11037",0.0200287490535795
"11038",0.00883615015039068
"11039",0.000202478557162204
"11040",0.172184014917998
"11041",0.00236164386093299
"11042",7.12265484915829e-05
"11043",0.00480769351439917
"11044",0.000395549454303424
"11045",0.000186047870852311
"11046",4.42551636807022e-05
"11047",0.000108623149254836
"11048",0.0415526117884313
"11049",1.06636551175588e-05
"11050",0.00036745865374629
"11051",0.00561100626347857
"11052",0.000390823968746033
"11053",0.00324232169289104
"11054",2.77360698980464e-06
"11055",0.0825622218809067
"11056",0.187959075008466
"11057",3.85221027878784e-05
"11058",0.0222656372100153
"11059",0.00890579446310035
"11060",0.000545841909493541
"11061",0.00235666048079652
"11062",0.084685309383833
"11063",1.48461255012726e-05
"11064",0.000316187871346776
"11065",0.0385541189432486
"11066",0.00290481234864929
"11067",2.08788111503408e-05
"11068",0.0063882421290378
"11069",0.0264809285686806
"11070",0.00140544897630878
"11071",0.000284241755729788
"11072",2.60425993428024e-06
"11073",0.00625090222751504
"11074",0.00692586531777045
"11075",0.00364347319408386
"11076",0.000522772031798278
"11077",3.88465230378787e-05
"11078",0.00467330401942946
"11079",0.000442214391296934
"11080",0.124348790533262
"11081",0.000372105020750813
"11082",0.000485839661022206
"11083",0.00196761896407994
"11084",0.00106847527352584
"11085",3.66018683717383e-06
"11086",0.00643067060230544
"11087",8.85982869722413e-05
"11088",5.07535257150706e-06
"11089",0.00015819905455525
"11090",0.0519768506487777
"11091",0.0179787265168964
"11092",0.0039458276112776
"11093",0.0125352601347467
"11094",0.00144816046097773
"11095",0.021824263084192
"11096",1.65995878106812e-05
"11097",0.000105441651443096
"11098",0.0178522076296374
"11099",0.000236460306467117
"11100",6.85174196685294e-05
"11101",0.000100073398932414
"11102",0.0450550612214362
"11103",0.000146763578131826
"11104",0.00112052668906409
"11105",0.0421347104831711
"11106",0.00124262498710356
"11107",3.15199310630685e-05
"11108",0.00064862112332833
"11109",0.000482148283079739
"11110",0.00460497408449964
"11111",3.35237715125336e-06
"11112",0.0175221852394721
"11113",0.0114778521799412
"11114",0.00669603823928575
"11115",5.04182763304465e-05
"11116",0.000135930234369261
"11117",2.2098388223341e-05
"11118",0.115413315196786
"11119",0.0348985042025366
"11120",0.000234347691236973
"11121",0.000311323328060635
"11122",5.68332359497461e-06
"11123",3.53037305964675e-07
"11124",1.27003434017909e-05
"11125",0.00689391987976729
"11126",0.0028712636656817
"11127",5.07353807461845e-05
"11128",0.00210874788978903
"11129",0.00334515063130128
"11130",0.000141782177051362
"11131",1.12376550728141e-05
"11132",0.00022796431122236
"11133",0.000133041105772667
"11134",1.52332192351298e-05
"11135",0.000136083694606242
"11136",0.00530321342316729
"11137",0.23847732726256
"11138",2.19667575100675e-05
"11139",0.00626344964436548
"11140",0.0754710991891205
"11141",4.58199653959636e-06
"11142",0.0225172582882875
"11143",8.88748773563703e-05
"11144",1.07330859293029e-07
"11145",0.000162661927613075
"11146",4.42083722839293e-05
"11147",0.00408738892607956
"11148",0.00386344087984983
"11149",0.0136637249281864
"11150",0.000748952314156206
"11151",0.0118021416086112
"11152",0.0436287578974606
"11153",3.17558000780516e-05
"11154",0.000150726696997917
"11155",0.0420670536522013
"11156",0.00916111994211809
"11157",3.06672948908762e-05
"11158",0.00116519470173879
"11159",0.0153161304447915
"11160",0.000764817470903529
"11161",0.0029046761426665
"11162",0.00630397435051347
"11163",0.000870972030291939
"11164",0.00216301967230956
"11165",0.00135430790786623
"11166",7.99338203768124e-05
"11167",0.000540448467203895
"11168",0.00447067494015988
"11169",0.000209864962572559
"11170",0.000380683854425427
"11171",0.00174751572878713
"11172",5.35337668583547e-05
"11173",0.0207783300488708
"11174",4.13248104304091e-05
"11175",1.86452625351224e-05
"11176",0.000163623293049185
"11177",8.94289081109468e-05
"11178",0.00171362418063132
"11179",0.000404226721060234
"11180",0.00183777914360046
"11181",0.0715503805547859
"11182",0.00730465864192599
"11183",0.0139067912548249
"11184",0.00077880093949084
"11185",4.44858282407151e-05
"11186",0.00428626263886385
"11187",0.00180814821820941
"11188",0.001937115830712
"11189",7.57613460371569e-07
"11190",5.92089933601172e-05
"11191",2.60933523518326e-05
"11192",0.00576991356356843
"11193",0.000739418568126739
"11194",2.46644180935113e-05
"11195",0.0021803561197332
"11196",0.0121591838617319
"11197",0.000140558691291515
"11198",0.0676779862460471
"11199",1.36142401340787e-05
"11200",6.40530166093693e-06
"11201",0.0375182355755546
"11202",0.041168463403934
"11203",0.00523855414945911
"11204",0.0273613032569322
"11205",0.0832446376860973
"11206",0.0135993936212603
"11207",0.00100794648389789
"11208",9.45280447940701e-05
"11209",0.00749213920320749
"11210",0.102728548366377
"11211",0.037729267125403
"11212",0.00530081040402574
"11213",0.000106903141248654
"11214",0.00127682383685056
"11215",0.000620607731307226
"11216",0.0201269352165079
"11217",0.000288345585170312
"11218",0.0612139513092371
"11219",6.78867583962203e-07
"11220",0.00636911107285806
"11221",0.426057426203436
"11222",7.88127518193703e-06
"11223",0.000417919123660274
"11224",0.176651615176519
"11225",0.000663706978678157
"11226",0.00424595679459347
"11227",0.0340756043061959
"11228",0.0025597156584652
"11229",1.73200418651926e-05
"11230",0.000153830487805118
"11231",5.28999032813078e-05
"11232",0.000240760820860696
"11233",5.27748869687152e-05
"11234",0.00034567352713619
"11235",3.93501380685482e-05
"11236",0.000312485912915983
"11237",1.0545360111707e-05
"11238",1.23657980049792e-05
"11239",0.13262106625715
"11240",0.11041678586197
"11241",0.00138646447770121
"11242",0.000496728010746198
"11243",0.00432308092300322
"11244",1.94501175632332e-05
"11245",0.000257757001136967
"11246",0.00911498076789163
"11247",0.0257743536475288
"11248",0.112265663423214
"11249",0.000719521466506651
"11250",0.00874168194897573
"11251",0.00322608303205848
"11252",0.0139482180526773
"11253",0.000933403365283959
"11254",0.000249688280675638
"11255",0.00109709602279829
"11256",0.300059202810656
"11257",0.00263408507538487
"11258",8.60685620658261e-05
"11259",1.09344633250893e-05
"11260",0.000103203603456525
"11261",9.27354513574748e-07
"11262",0.0292576244681732
"11263",0.000179707897812527
"11264",0.000103832725295082
"11265",0.39814314272634
"11266",0.0016640087203202
"11267",6.22122252474665e-05
"11268",0.00190632139407956
"11269",8.32390866630676e-05
"11270",0.0130714124106328
"11271",0.000140140670927795
"11272",3.02286350951136e-05
"11273",0.000588999758797136
"11274",5.907137126577e-06
"11275",0.0480988461882913
"11276",7.46613578602686e-07
"11277",2.90322404832845e-05
"11278",3.46271910142709e-05
"11279",0.197564875657104
"11280",4.01173787822106e-05
"11281",0.00273920037407609
"11282",2.9892036801962e-06
"11283",0.000406051620768572
"11284",0.00161988715018974
"11285",0.0376303930949622
"11286",0.000791597564988654
"11287",1.69889563706541e-05
"11288",0.000479684238860063
"11289",0.00270903881068181
"11290",0.0483047593586693
"11291",0.000178430145643287
"11292",6.96702254950048e-06
"11293",0.000265781021948464
"11294",0.00209586227949376
"11295",0.0436424093162853
"11296",0.0273880542007154
"11297",0.0178427336806784
"11298",0.00740959120559035
"11299",0.0651587079421093
"11300",0.000523788339739704
"11301",0.000258373821105115
"11302",1.66032002463443e-05
"11303",0.0189880966122542
"11304",0.0614162634524681
"11305",5.87589031214887e-05
"11306",0.0184410149171237
"11307",0.00206140164873064
"11308",0.0102128463942198
"11309",0.7058088929912
"11310",0.011076747720071
"11311",0.0814589287577177
"11312",0.0595988099289851
"11313",0.128411882542106
"11314",3.49054829561758e-05
"11315",1.08910435038589e-07
"11316",0.0513926086224872
"11317",0.00663559448365367
"11318",0.098214801953662
"11319",0.000411925325607774
"11320",4.37403162821476e-06
"11321",7.98853519956567e-06
"11322",0.0187163603016528
"11323",0.0380273766969946
"11324",0.00367825221094418
"11325",1.63286621672071e-07
"11326",2.80903548314753e-05
"11327",3.3818886901337e-05
"11328",0.0197486358010596
"11329",4.04160317436518e-06
"11330",0.100261298372796
"11331",9.443385929031e-05
"11332",0.000192309094314275
"11333",0.000339991930426446
"11334",0.00123958746190894
"11335",0.433966539921004
"11336",0.00755587569644038
"11337",0.00049742174354606
"11338",0.0205344559545925
"11339",0.00551830837619309
"11340",0.00363291365052616
"11341",0.00170527501324781
"11342",0.000189923443377422
"11343",0.130939095547588
"11344",0.00135682749060935
"11345",8.547583717132e-05
"11346",0.00129915060012496
"11347",0.000367470302125291
"11348",0.0181643522542284
"11349",6.18420562302248e-06
"11350",4.03960583595182e-06
"11351",0.0042233997399001
"11352",0.000101354214635056
"11353",0.266914532340298
"11354",0.0278407243670821
"11355",0.00214481134793862
"11356",0.00414958853457059
"11357",2.97160331462068e-05
"11358",6.12099065341588e-08
"11359",0.000545581914343251
"11360",0.000340198695133835
"11361",0.0144942192841616
"11362",0.00214487870741032
"11363",0.000593092814773251
"11364",0.000705102922284784
"11365",0.000100045936583048
"11366",0.00553017618318638
"11367",0.0092427178889313
"11368",0.00258547656854922
"11369",0.0491935553067141
"11370",0.0540365510133144
"11371",8.61688699120197e-05
"11372",0.000219224219525114
"11373",0.870080390272376
"11374",6.5822412435707e-05
"11375",0.000117398174640435
"11376",3.06486680889107e-05
"11377",0.10841864045942
"11378",0.46974591726175
"11379",0.00611472593553371
"11380",0.00028288091095155
"11381",0.000136033176823852
"11382",4.24282429395639e-06
"11383",8.32812322176236e-06
"11384",0.000111796643817254
"11385",0.00159640178626779
"11386",4.22479463848946e-05
"11387",3.00279914473445e-05
"11388",0.000113366733322268
"11389",8.34622531253575e-05
"11390",0.00919245750037683
"11391",0.00481704122859481
"11392",8.16495628210921e-05
"11393",6.06322604820689e-06
"11394",0.00239587212841352
"11395",0.000229551558725996
"11396",0.0171209177259735
"11397",8.35707747439844e-06
"11398",0.0203010238941796
"11399",0.00646414447436893
"11400",0.0677035525961327
"11401",0.0162376569601279
"11402",0.0234026001857833
"11403",0.0189195756297694
"11404",0.00216543227318189
"11405",0.00492913361420753
"11406",0.0533908323913821
"11407",5.08767030394561e-05
"11408",0.000301196079551892
"11409",0.0343463363148254
"11410",0.00132988842768527
"11411",0.044077223198408
"11412",0.112264070868539
"11413",0.000134061967067496
"11414",0.0175415845669033
"11415",6.20492425357028e-05
"11416",5.95808084930171e-06
"11417",0.0153791756738724
"11418",0.000217503826579055
"11419",0.00296552335857039
"11420",0.0107119091016755
"11421",0.0053617570306489
"11422",0.000139808683777033
"11423",0.000181872177664456
"11424",0.00231790660670394
"11425",0.0007290524688862
"11426",0.000126435950459635
"11427",0.0163401118102243
"11428",0.00330518897845948
"11429",0.00106138887594294
"11430",2.23396078537855e-05
"11431",0.000133211870829292
"11432",9.86536939453876e-05
"11433",0.00126090744547616
"11434",0.00139301184413442
"11435",7.03424589271253e-05
"11436",0.0593967635853063
"11437",0.0583208575195358
"11438",0.000149391167239309
"11439",0.00146546555849481
"11440",0.00837034205476897
"11441",0.00097942377633383
"11442",7.65039435653635e-06
"11443",3.36184033676019e-05
"11444",6.56825471002999e-06
"11445",0.0412698853346347
"11446",2.84678181388181e-05
"11447",0.000758256498094358
"11448",0.00115174822820545
"11449",0.0520535167342828
"11450",2.55370520738462e-06
"11451",0.623527143639517
"11452",0.000378115596828327
"11453",0.00954957597936571
"11454",0.00117032210522173
"11455",0.00529741859890226
"11456",7.0885594724263e-06
"11457",0.012391112521726
"11458",0.0115217939127978
"11459",0.000765297677078965
"11460",0.461214377586272
"11461",9.32135470696735e-08
"11462",5.48099988013194e-07
"11463",3.7668980198984e-05
"11464",2.30160755941994e-05
"11465",0.00952828467574146
"11466",0.127110335102573
"11467",0.00217542652072504
"11468",0.000177054283866805
"11469",0.000173336919262842
"11470",2.8181368678674e-05
"11471",9.28578083189082e-06
"11472",1.402327711379e-05
"11473",0.00296756887141188
"11474",0.00518228661084292
"11475",0.000270473808741957
"11476",0.0502943706854335
"11477",0.0375947589460622
"11478",0.00168251339602129
"11479",0.00195914794352909
"11480",8.27806657261335e-05
"11481",1.13514137139824e-05
"11482",3.86884991035294e-07
"11483",7.81421687549864e-05
"11484",0.000418899054950818
"11485",0.00189645408886389
"11486",0.306456150010225
"11487",0.000139441055242039
"11488",2.62785721179234e-07
"11489",0.000558498476842456
"11490",0.00053404490436229
"11491",0.0494366018158872
"11492",0.000175835980202804
"11493",9.19999888456092e-06
"11494",0.00801709627420774
"11495",0.105647820047691
"11496",0.014766678477459
"11497",0.000391018606903833
"11498",0.0768759854401538
"11499",2.01351124928309e-05
"11500",0.000419789531762995
"11501",0.00050866444143767
"11502",0.024881607167282
"11503",0.000235417672508707
"11504",0.0147932365793351
"11505",1.66672996282041e-05
"11506",0.000696782091046722
"11507",0.0144768392354654
"11508",0.000198140987391927
"11509",0.00312147758313601
"11510",0.00263946017703497
"11511",1.05503732643782e-05
"11512",0.000306816152297224
"11513",0.0010413259445715
"11514",0.00159117831932714
"11515",0.0007178326111699
"11516",0.000927392988084927
"11517",0.000108074751374802
"11518",0.00568249308764268
"11519",0.00130496145379729
"11520",0.00235981275596009
"11521",0.00828637267900898
"11522",0.000207906103514521
"11523",4.8628542177539e-05
"11524",0.00113850077533043
"11525",0.00554474009789323
"11526",0.00327323626379826
"11527",6.35377950611035e-06
"11528",0.000356085463277228
"11529",0.0838493867705285
"11530",0.0188524004729469
"11531",0.000318727508298371
"11532",0.0541903945238527
"11533",0.00160113314798866
"11534",9.6477437071139e-06
"11535",0.000392031836018323
"11536",0.000945085446695406
"11537",5.10319462472618e-05
"11538",7.94162572370663e-05
"11539",1.90473115045197e-05
"11540",0.00349375570338413
"11541",0.0301383682390104
"11542",0.0472148169895392
"11543",0.18825247227406
"11544",0.0320467537091713
"11545",2.05102835977798e-05
"11546",0.0266028550852784
"11547",0.000528142031482141
"11548",0.0128415331393622
"11549",0.650809172259748
"11550",0.013760084675099
"11551",0.00104969634067155
"11552",0.000168737479800334
"11553",0.00529989251059429
"11554",0.0185320000734373
"11555",0.0584765289119632
"11556",0.0362433763368114
"11557",0.00173701962107992
"11558",0.0190342977018782
"11559",6.82133555048769e-05
"11560",0.000115730362334362
"11561",3.56308585073135e-06
"11562",0.0947873077498145
"11563",0.00263408212960522
"11564",0.0623125456961799
"11565",0.0492170841463548
"11566",0.0666706672655785
"11567",3.97814286040676e-05
"11568",0.00501665408829453
"11569",0.00667455933276515
"11570",4.4262082353789e-05
"11571",0.00294840952870743
"11572",0.000111006429227889
"11573",0.00786743935097615
"11574",3.38294509052057e-06
"11575",0.000179997944840356
"11576",4.9142292948363e-05
"11577",0.00072164096513664
"11578",0.00231280888634415
"11579",9.05355463314555e-06
